sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
248_seq534,p29_baseline,19.32387888687649,8.025596141815186,2.7664244174957275,True,,19.32387888687649,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
248_seq534,p29_raw_shift_dx3p5_dy1p0_fill,17.534972136114636,10.918125063180923,2.8412187099456787,False,support retain ratio 0.051 is below 0.650,17.584972136114636,support_block,0.0,-1.0,1.0,1.7889067507618535,0.07827788649706457,0.05050874752946344,-3.541369676589966,-1.8046561479568481,2.892528921365738,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx4p5_dy1p0_fill,21.11258028123852,12.0,2.7683002948760986,False,LWIR edge retain ratio 0.011 is below 0.550,21.212580281238523,edge_growth_block,1.0,-1.0,2.0,-1.7887013943620325,0.010763209393346379,0.8127516287241051,-3.77601957321167,5.635900020599365,3.9744038581848145,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx2p5_dy2p0_fill,19.008955941163464,7.722663879394531,3.109818935394287,False,raw improvement 0.3149 is below 0.6000,19.058955941163465,generic_block,-1.0,0.0,1.0,0.31492294571302537,1.0176125244618395,1.0,0.3973649740219116,0.6899242401123047,-0.3029322624206543,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx4p5_dy2p0_fill,35.18913093657636,26.307114601135254,3.0135748386383057,False,LWIR edge retain ratio 0.032 is below 0.550,35.23913093657636,edge_growth_block,1.0,0.0,1.0,-15.865252049699873,0.03228962818003914,0.808139960471415,-17.429182410240173,-23.255992889404297,18.28151845932007,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx2p5_dy3p0_fill,19.264968267399468,7.979909420013428,2.7733404636383057,False,raw improvement 0.0589 is below 0.6000,19.36496826739947,generic_block,-1.0,1.0,2.0,0.0589106194770217,1.0430528375733856,1.0,0.11660969257354736,-0.44589996337890625,-0.04568672180175781,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx3p5_dy3p0_fill,19.53898801746497,8.226504683494568,2.692016839981079,False,raw improvement -0.2151 is below 0.6000,19.58898801746497,generic_block,0.0,1.0,1.0,-0.21510913058848047,0.99706457925636,1.0,-0.24493908882141113,-0.4985532760620117,0.20090854167938232,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx4p5_dy3p0_fill,37.059341289871135,28.154858231544495,2.689805746078491,False,LWIR edge retain ratio 0.021 is below 0.550,37.159341289871136,edge_growth_block,1.0,1.0,2.0,-17.735462402994646,0.02054794520547945,0.7996486347997951,-3.77601957321167,5.635900020599365,20.12926208972931,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx3p0_dy2p0_fill,19.268586068498394,7.901171565055847,3.0273661613464355,False,raw improvement 0.0553 is below 0.6000,19.293586068498392,generic_block,-0.5,0.0,0.5,0.05529281837809563,1.028375733855186,1.0125173852573017,0.19395101070404053,-0.06670093536376953,-0.12442457675933838,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx4p0_dy2p0_fill,38.75373043989351,29.840327262878418,3.2419421672821045,False,LWIR edge retain ratio 0.030 is below 0.550,38.77873043989351,edge_growth_block,0.5,0.0,0.5,-19.42985155301702,0.030332681017612523,0.808139960471415,-3.77601957321167,5.635900020599365,21.814731121063232,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx3p5_dy1p5_fill,17.65634597098378,11.025223135948181,2.9244236946105957,False,support retain ratio 0.051 is below 0.650,17.681345970983777,support_block,0.0,-0.5,0.5,1.6675329158927106,0.07045009784735812,0.05050874752946344,-3.418991059064865,-1.7632228136062622,2.9996269941329956,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
248_seq534,p29_raw_shift_dx3p5_dy2p5_fill,19.43560529971233,8.127626538276672,3.0721938610076904,False,raw improvement -0.1117 is below 0.6000,19.460605299712327,generic_block,0.0,0.5,0.5,-0.11172641283583928,0.949119373776908,1.0188126784276408,-0.07052278518676758,-0.3370499610900879,0.10203039646148682,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
