sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
137_seq423,p29_baseline,13.90258878494813,6.649378836154938,2.6713571548461914,True,,13.90258878494813,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
137_seq423,p29_raw_shift_dx3p5_dy1p0_fill,13.82674890762047,6.585896611213684,3.1594631671905518,False,raw improvement 0.0758 is below 0.6000,13.87674890762047,generic_block,0.0,-1.0,1.0,0.07583987732765962,1.0431266846361187,1.0,0.03495645523071289,-0.19099712371826172,-0.06348222494125366,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx4p5_dy1p0_fill,13.712221574116285,6.493703186511993,3.5033819675445557,False,raw improvement 0.1904 is below 0.6000,13.812221574116284,generic_block,1.0,-1.0,2.0,0.1903672108318446,1.013477088948787,1.0,0.21804308891296387,0.5393030643463135,-0.15567564964294434,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx2p5_dy2p0_fill,13.893348643430157,6.5849913358688354,3.1594560146331787,False,raw improvement 0.0092 is below 0.6000,13.943348643430157,generic_block,-1.0,0.0,1.0,0.009240141517972589,1.005390835579515,1.0,-0.09185779094696045,0.11727356910705566,-0.0643875002861023,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx4p5_dy2p0_fill,13.84943745628472,6.551054239273071,3.098771095275879,False,raw improvement 0.0532 is below 0.6000,13.899437456284721,generic_block,1.0,0.0,1.0,0.0531513286634091,1.0485175202156334,1.0,0.029169678688049316,0.06812334060668945,-0.09832459688186646,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx2p5_dy3p0_fill,14.087913194454526,6.822447657585144,3.10256290435791,False,raw improvement -0.1853 is below 0.6000,14.187913194454525,generic_block,-1.0,1.0,2.0,-0.1853244095063964,1.0296495956873315,1.0,-0.21013057231903076,-0.6495361328125,0.1730688214302063,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx3p5_dy3p0_fill,13.841944701396407,6.526705265045166,3.0171494483947754,False,raw improvement 0.0606 is below 0.6000,13.891944701396408,generic_block,0.0,1.0,1.0,0.060644083551721906,1.0,1.0,0.001326441764831543,0.71555495262146,-0.12267357110977173,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx4p5_dy3p0_fill,13.967652588242556,6.650363922119141,3.0505452156066895,False,raw improvement -0.0651 is below 0.6000,14.067652588242556,generic_block,1.0,1.0,2.0,-0.06506380329442685,0.9784366576819407,1.0,8.034706115722656e-05,0.23806428909301758,0.0009850859642028809,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx3p0_dy2p0_fill,13.961796262883443,6.67698347568512,2.994481086730957,False,raw improvement -0.0592 is below 0.6000,13.986796262883443,generic_block,-0.5,0.0,0.5,-0.059207477935313335,1.059299191374663,1.0,-0.23953044414520264,-0.5842256546020508,0.027604639530181885,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx4p0_dy2p0_fill,14.001656668902156,6.63101851940155,2.59285831451416,False,raw improvement -0.0991 is below 0.6000,14.026656668902156,generic_block,0.5,0.0,0.5,-0.09906788395402621,1.0107816711590296,1.0,-0.26091670989990234,-0.31879615783691406,-0.01836031675338745,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx3p5_dy1p5_fill,14.269141576123733,6.906960725784302,3.1857333183288574,False,raw improvement -0.3666 is below 0.6000,14.294141576123733,generic_block,0.0,-0.5,0.5,-0.3665527911756037,0.9029649595687331,1.0,-0.35963261127471924,-0.4788970947265625,0.257581889629364,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
137_seq423,p29_raw_shift_dx3p5_dy2p5_fill,14.282719996251636,6.914408206939697,2.950106620788574,False,raw improvement -0.3801 is below 0.6000,14.307719996251636,generic_block,0.0,0.5,0.5,-0.3801312113035067,0.9622641509433962,1.0,-0.3694894313812256,-0.863349437713623,0.2650293707847595,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
